SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1223967,118620,Consumer loans,15482.025,58455,54342,5850,58455,MONDAY,13,Y,1,0.105847651,,,XAP,Refused,-2743,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,POS,XNA,Country-wide,2222,Consumer electronics,4,high,POS household with interest,,,,,,
1726662,250566,Consumer loans,9797.04,75870,86584.5,0,75870,MONDAY,17,Y,1,0,,,XAP,Approved,-557,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,12,high,POS mobile with interest,365243,-518,-188,-248,-243,0
1857664,136152,Consumer loans,,66096,66096,0,66096,THURSDAY,14,Y,1,0,,,XAP,Unused offer,-216,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,40,Connectivity,,XNA,POS mobile with interest,,,,,,
2581791,108137,Consumer loans,13650.975,146250,146250,0,146250,SUNDAY,15,Y,1,0,,,XAP,Approved,-672,Cash through the bank,XAP,"Spouse, partner",Refreshed,Furniture,POS,XNA,Stone,16,Furniture,12,low_normal,POS industry with interest,365243,-641,-311,-311,-301,0
2818517,317406,Consumer loans,13762.575,104710.5,108247.5,5220,104710.5,WEDNESDAY,16,Y,1,0.050102933,,,XAP,Approved,-642,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,10,high,POS mobile with interest,365243,-611,-341,-341,-337,0
2506500,428724,Cash loans,18982.305,337500,376483.5,,337500,TUESDAY,9,Y,1,,,,XNA,Approved,-489,XNA,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,30,middle,Cash X-Sell: middle,365243,-459,411,365243,365243,1
1692794,382294,Consumer loans,3331.8,25650,27765,0,25650,MONDAY,9,Y,1,0,,,XAP,Approved,-1540,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,40,Furniture,10,middle,POS industry with interest,365243,-1500,-1230,-1380,-1373,0
2465421,387395,Consumer loans,4064.985,19710,21982.5,0,19710,WEDNESDAY,19,Y,1,0,,,XAP,Approved,-225,Cash through the bank,XAP,Unaccompanied,Refreshed,Computers,POS,XNA,Country-wide,140,Consumer electronics,6,middle,POS household with interest,365243,-195,-45,-45,-39,1
1332726,173681,Revolving loans,2250,45000,45000,,45000,TUESDAY,7,Y,1,,,,XAP,Approved,-297,XNA,XAP,Other_B,Repeater,XNA,Cards,walk-in,Country-wide,40,Connectivity,0,XNA,Card Street,-252,-221,365243,365243,365243,0
1719276,218386,Consumer loans,14972.985,117598.5,131827.5,0,117598.5,MONDAY,6,Y,1,0,,,XAP,Approved,-96,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,10,low_normal,POS mobile without interest,365243,-50,220,365243,365243,0
1550953,142129,Consumer loans,13365,121500,121500,0,121500,WEDNESDAY,9,Y,1,0,,,XAP,Approved,-307,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Stone,400,Consumer electronics,10,low_normal,POS household with interest,365243,-276,-6,-6,-2,0
1567322,203068,Consumer loans,12345.795,66375,69880.5,0,66375,SUNDAY,12,Y,1,0,,,XAP,Approved,-803,Cash through the bank,XAP,"Spouse, partner",New,Computers,POS,XNA,Regional / Local,321,Consumer electronics,6,low_normal,POS household with interest,365243,-772,-622,-622,-614,0
1271559,234769,Consumer loans,2756.835,21222,23323.5,0,21222,MONDAY,12,Y,1,0,,,XAP,Approved,-2487,Cash through the bank,XAP,Other_A,New,Consumer Electronics,POS,XNA,Country-wide,1924,Consumer electronics,12,high,POS household with interest,365243,-2456,-2126,-2186,-2180,1
1220425,286412,Consumer loans,2700.09,32400,28512,3888,32400,TUESDAY,12,Y,1,0.130690909,,,XAP,Approved,-2746,XNA,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Regional / Local,215,Consumer electronics,12,low_normal,POS household without interest,365243,-2706,-2376,-2376,-2370,0
2143078,264322,Consumer loans,2833.065,30933,29916,3712.5,30933,MONDAY,8,Y,1,0.120232838,,,XAP,Approved,-2457,XNA,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Regional / Local,215,Consumer electronics,12,low_normal,POS household without interest,365243,-2415,-2085,-2085,-2080,1
1330163,174572,Consumer loans,15244.65,136723.5,136723.5,0,136723.5,WEDNESDAY,7,Y,1,0,,,XAP,Approved,-1229,XNA,XAP,Family,New,Computers,POS,XNA,Stone,46,Consumer electronics,12,high,POS household with interest,365243,-1197,-867,-867,-861,0
1773376,286371,Consumer loans,13007.88,125968.5,139270.5,0,125968.5,THURSDAY,9,Y,1,0,,,XAP,Approved,-996,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,1000,Consumer electronics,12,low_normal,POS household with interest,365243,-965,-635,-665,-656,0
2482067,403689,Consumer loans,17259.3,324765,376209,0,324765,SATURDAY,6,Y,1,0,,,XAP,Refused,-342,Cash through the bank,HC,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1000,Consumer electronics,24,low_action,POS household without interest,,,,,,
1466045,386621,Consumer loans,11183.49,108157.5,108157.5,0,108157.5,FRIDAY,6,Y,1,0,,,XAP,Approved,-589,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1000,Consumer electronics,12,middle,POS household with interest,365243,-558,-228,-378,-370,0
1473485,107484,Consumer loans,,33255,33255,0,33255,TUESDAY,15,Y,1,0,,,XAP,Unused offer,-1693,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,25,Connectivity,,XNA,POS mobile with interest,,,,,,
2183812,127907,Consumer loans,7558.65,34330.5,28368,6867,34330.5,THURSDAY,10,Y,1,0.212254499,,,XAP,Approved,-1406,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,12,Connectivity,4,middle,POS mobile without interest,365243,-1356,-1266,-1266,-1263,0
1136653,231551,Consumer loans,8073.495,42705,44959.5,0,42705,TUESDAY,16,Y,1,0,,,XAP,Approved,-415,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Regional / Local,20,Furniture,6,low_normal,POS industry with interest,365243,-384,-234,-264,-255,0
2674598,420996,Consumer loans,3423.15,34236,30811.5,3424.5,34236,MONDAY,11,Y,1,0.108937721,,,XAP,Approved,-2649,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,986,Consumer electronics,10,low_normal,POS other with interest,365243,-2617,-2347,-2347,-2342,0
2427504,335629,Revolving loans,22500,450000,450000,,450000,MONDAY,20,Y,1,,,,XAP,Approved,-337,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-336,-294,365243,365243,365243,0
1290726,339178,Cash loans,40575.24,180000,208516.5,,180000,FRIDAY,20,Y,1,,,,XNA,Approved,-366,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,high,Cash X-Sell: high,365243,-336,-186,-186,-182,1
1910802,234209,Cash loans,15927.075,67500,78547.5,,67500,WEDNESDAY,10,Y,1,,,,XNA,Approved,-862,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6,high,Cash Street: high,365243,-827,-677,-677,-668,0
2668790,238401,Consumer loans,15449.94,142740,139063.5,14274,142740,THURSDAY,18,Y,1,0.101382138,,,XAP,Refused,-2732,Cash through the bank,SCO,Children,Repeater,XNA,POS,XNA,Stone,2595,Consumer electronics,10,low_normal,POS household without interest,,,,,,
2121555,217872,Cash loans,,0,0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-3,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1935294,187967,Cash loans,,0,0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-395,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2749941,101695,Cash loans,,0,0,,,FRIDAY,14,Y,1,,,,XNA,Canceled,-193,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1707284,406953,Cash loans,28765.17,675000,755190,,675000,MONDAY,18,Y,1,,,,Other,Refused,-344,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,low_normal,Cash Street: low,,,,,,
2029803,282503,Cash loans,14246.82,328500,374031,,328500,WEDNESDAY,10,Y,1,,,,XNA,Approved,-453,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,low_normal,Cash X-Sell: low,365243,-423,627,-183,-176,1
1931298,158853,Revolving loans,22500,0,450000,,,MONDAY,10,Y,1,,,,XAP,Approved,-990,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-806,-760,365243,365243,365243,0
2490040,276400,Cash loans,17565.165,252000,358443,,252000,THURSDAY,15,Y,1,,,,XNA,Refused,-157,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,middle,Cash X-Sell: middle,,,,,,
1048540,285286,Cash loans,,0,0,,,WEDNESDAY,14,Y,1,,,,XNA,Canceled,-37,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2544737,452508,Cash loans,62113.5,337500,337500,,337500,THURSDAY,10,Y,1,,,,XNA,Refused,-385,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,middle,Cash X-Sell: middle,,,,,,
1659180,348136,Cash loans,,0,0,,,SATURDAY,12,Y,1,,,,XNA,Canceled,-390,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1790007,348020,Cash loans,22134.51,373500,452385,,373500,SATURDAY,10,Y,1,,,,XNA,Refused,-7,Cash through the bank,XNA,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,middle,Cash X-Sell: middle,,,,,,
1964875,422883,Revolving loans,,0,0,,,THURSDAY,11,Y,1,,,,XAP,Canceled,-389,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1117163,249803,Cash loans,9958.77,117000,128583,,117000,FRIDAY,16,Y,1,,,,XNA,Approved,-382,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-352,158,365243,365243,1
2089917,161295,Cash loans,,0,0,,,MONDAY,9,Y,1,,,,XNA,Canceled,-122,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1931301,412327,Cash loans,7619.985,99000,112068,,99000,TUESDAY,17,Y,1,,,,XNA,Approved,-1010,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-980,-290,-800,-794,1
2225735,127322,Consumer loans,19299.06,198000,188100,9900,198000,WEDNESDAY,15,Y,1,0.054454545,,,XAP,Approved,-827,Cash through the bank,XAP,Unaccompanied,Repeater,Auto Accessories,POS,XNA,Stone,50,Industry,12,middle,POS other with interest,365243,-796,-466,-466,-459,0
2297846,292065,Consumer loans,,44896.5,44896.5,0,44896.5,SATURDAY,10,Y,1,0,,,XAP,Unused offer,-1556,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,64,Connectivity,,XNA,POS mobile with interest,,,,,,
2679117,381003,Consumer loans,3100.185,31005,27904.5,3100.5,31005,MONDAY,11,Y,1,0.108909091,,,XAP,Approved,-1503,Cash through the bank,XAP,Unaccompanied,Repeater,Office Appliances,POS,XNA,Stone,110,Consumer electronics,10,low_normal,POS household with interest,365243,-1464,-1194,-1254,-1252,0
1906452,386889,Cash loans,67742.82,1269000,1269000,,1269000,SATURDAY,14,Y,1,,,,XNA,Approved,-512,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-482,208,-272,-266,0
1071217,163158,Cash loans,34204.95,540000,582768,,540000,FRIDAY,9,Y,1,,,,XNA,Approved,-826,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-796,-106,-106,-103,1
2687420,241359,Cash loans,21298.275,225000,269550,,225000,THURSDAY,12,Y,1,,,,XNA,Approved,-314,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,,,,,,
1709359,152600,Cash loans,101324.07,900000,1038735,,900000,THURSDAY,18,Y,1,,,,XNA,Refused,-1147,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,low_normal,Cash Street: low,,,,,,
2321069,190268,Cash loans,26831.25,225000,225000,,225000,THURSDAY,13,Y,1,,,,Journey,Approved,-1408,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-1378,-1048,-1048,-1034,1
1198203,137907,Revolving loans,15750,0,315000,,,WEDNESDAY,17,Y,1,,,,XAP,Approved,-1380,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,-282,0
1785184,111723,Cash loans,14676.03,270000,344844,,270000,THURSDAY,12,Y,1,,,,XNA,Approved,-1386,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,middle,Cash X-Sell: middle,365243,-1356,414,-696,-690,1
2707958,244217,Consumer loans,8015.985,65250,65250,0,65250,WEDNESDAY,10,Y,1,0,,,XAP,Approved,-181,XNA,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Stone,50,Consumer electronics,10,middle,POS household with interest,365243,-117,153,365243,365243,0
1721977,353273,Consumer loans,21764.52,217102.5,212130,21735,217102.5,WEDNESDAY,20,Y,1,0.101218185,,,XAP,Approved,-1085,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,3205,Consumer electronics,12,middle,POS household with interest,365243,-1054,-724,-964,-962,0
1316292,260577,Revolving loans,19125,382500,382500,,382500,MONDAY,11,Y,1,,,,XAP,Approved,-159,XNA,XAP,Family,Repeater,XNA,Cards,x-sell,Country-wide,3205,Consumer electronics,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
1064735,402773,Consumer loans,2707.335,60030,60030,0,60030,SUNDAY,16,Y,1,0,,,XAP,Approved,-1220,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,3205,Consumer electronics,24,low_action,POS household without interest,365243,-1189,-499,-1099,-1094,0
2287081,421235,Consumer loans,3527.865,78223.5,78223.5,0,78223.5,SATURDAY,11,Y,1,0,,,XAP,Approved,-1574,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,3205,Consumer electronics,24,low_action,POS household without interest,365243,-1543,-853,-853,-845,0
2832282,441268,Consumer loans,3544.785,16195.5,17050.5,0,16195.5,TUESDAY,14,Y,1,0,,,XAP,Approved,-752,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,3205,Consumer electronics,6,high,POS household with interest,365243,-720,-570,-570,-565,0
1392419,266867,Consumer loans,9672.795,55341,52308,11070,55341,THURSDAY,16,Y,1,0.190227466,,,XAP,Approved,-443,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,3205,Consumer electronics,6,middle,POS household with interest,365243,-413,-263,-263,-258,1
2691858,316215,Consumer loans,6000.03,132480,132480,0,132480,THURSDAY,12,Y,1,0,,,XAP,Refused,-1145,Cash through the bank,SCO,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,3205,Consumer electronics,24,low_action,POS household without interest,,,,,,
1721978,237631,Consumer loans,22664.295,134545.5,127485,13455,134545.5,SATURDAY,16,Y,1,0.103971322,,,XAP,Approved,-710,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,3205,Consumer electronics,6,low_normal,POS household with interest,365243,-679,-529,-529,-527,0
1217217,202445,Consumer loans,4828.905,25866,25866,0,25866,SUNDAY,16,Y,1,0,,,XAP,Approved,-285,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,3205,Consumer electronics,6,middle,POS household with interest,365243,-255,-105,-105,-103,0
1772962,345537,Consumer loans,10860.345,62086.5,58828.5,6210,62086.5,SATURDAY,14,Y,1,0.103988477,,,XAP,Approved,-854,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,3205,Consumer electronics,6,middle,POS household with interest,365243,-822,-672,-672,-663,0
2567958,397121,Consumer loans,5276.205,42078.78,46242,3.78,42078.78,TUESDAY,11,Y,1,8.90E-05,,,XAP,Approved,-2296,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,2790,Consumer electronics,12,high,POS household with interest,365243,-2264,-1934,-1994,-1990,1
2768964,416690,Consumer loans,5346.045,51210,45810,5400,51210,TUESDAY,7,Y,1,0.114842627,,,XAP,Refused,-2362,Cash through the bank,LIMIT,Unaccompanied,Repeater,Mobile,POS,XNA,Stone,8,Connectivity,12,high,POS mobile with interest,,,,,,
1537993,430787,Consumer loans,5323.14,53437.5,59080.5,0,53437.5,MONDAY,10,Y,1,0,,,XAP,Approved,-743,Cash through the bank,XAP,Children,New,Consumer Electronics,POS,XNA,Country-wide,300,Consumer electronics,12,low_action,POS household without interest,365243,-711,-381,-381,-373,0
2557278,123257,Consumer loans,25588.035,217098,232618.5,0,217098,SATURDAY,11,Y,1,0,,,XAP,Approved,-613,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,300,Consumer electronics,10,low_normal,POS household with interest,365243,-582,-312,-372,-367,0
1382850,382429,Revolving loans,2250,45000,45000,,45000,FRIDAY,17,Y,1,,,,XAP,Approved,-277,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Country-wide,300,Consumer electronics,0,XNA,Card Street,-206,-176,365243,365243,365243,0
1078548,422817,Consumer loans,3876.075,77670,83178,8239.5,77670,MONDAY,11,Y,1,0.098160249,,,XAP,Approved,-2660,Cash through the bank,XAP,Children,New,Consumer Electronics,POS,XNA,Country-wide,1500,Consumer electronics,24,low_action,POS household without interest,365243,-2629,-1939,-1999,-1996,1
1330332,246413,Consumer loans,3253.14,18459,16209,2250,18459,WEDNESDAY,9,Y,1,0.132751208,,,XAP,Approved,-2830,Cash through the bank,XAP,,New,Mobile,POS,XNA,Stone,40,Connectivity,6,high,POS mobile with interest,365243,-2797,-2647,-2647,-2644,0
2062925,168004,Consumer loans,5591.025,55395,55395,0,55395,WEDNESDAY,17,Y,1,0,,,XAP,Approved,-114,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,2,Construction,12,middle,POS industry with interest,365243,-78,252,365243,365243,0
2228376,262569,Revolving loans,2250,45000,45000,,45000,FRIDAY,14,Y,1,,,,XAP,Approved,-236,XNA,XAP,"Spouse, partner",Repeater,XNA,Cards,walk-in,Country-wide,700,Consumer electronics,0,XNA,Card Street,365243,365243,365243,365243,365243,0
2350432,182567,Consumer loans,14529.42,128187,141723,0,128187,SATURDAY,12,Y,1,0,,,XAP,Approved,-633,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Regional / Local,103,Consumer electronics,12,middle,POS household with interest,365243,-600,-270,-420,-415,0
1293376,259051,Consumer loans,4962.375,21775.5,23499,0,21775.5,WEDNESDAY,3,Y,1,0,,,XAP,Approved,-33,XNA,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,130,Consumer electronics,6,high,POS household with interest,365243,-3,147,-3,365243,1
2668733,391422,Consumer loans,14378.76,68985,72400.5,0,68985,FRIDAY,6,Y,1,0,,,XAP,Approved,-2490,XNA,XAP,Family,New,Consumer Electronics,POS,XNA,Regional / Local,1,Consumer electronics,6,high,POS household with interest,365243,-2459,-2309,-2309,-2306,1
2168880,205030,Consumer loans,23163.975,132435,130648.5,7947,132435,THURSDAY,9,Y,1,0.062447954,,,XAP,Approved,-2351,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Regional / Local,2000,Furniture,6,low_normal,POS industry without interest,365243,-2320,-2170,-2170,-2159,1
2543490,135130,Consumer loans,15337.71,84136.5,79470,8415,84136.5,TUESDAY,10,Y,1,0.104280594,,,XAP,Approved,-1993,Cash through the bank,XAP,Other_B,Repeater,Furniture,POS,XNA,Regional / Local,2000,Furniture,6,high,POS industry with interest,365243,-1962,-1812,-1842,-1834,0
2362957,350868,Consumer loans,12109.455,129735,129735,0,129735,TUESDAY,17,Y,1,0,,,XAP,Approved,-713,Cash through the bank,XAP,Unaccompanied,Refreshed,Furniture,POS,XNA,Regional / Local,563,Furniture,12,low_normal,POS industry with interest,365243,-680,-350,-620,-617,0
1088642,289423,Consumer loans,1857.42,20335.5,18301.5,2034,20335.5,SUNDAY,12,Y,1,0.108933191,,,XAP,Approved,-454,XNA,XAP,,New,Photo / Cinema Equipment,POS,XNA,Country-wide,50,Connectivity,12,middle,POS mobile with interest,365243,-421,-91,-361,-330,0
1190701,258851,Consumer loans,9911.34,151087.5,151087.5,0,151087.5,FRIDAY,20,Y,1,0,,,XAP,Approved,-1173,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,1450,Consumer electronics,18,low_normal,POS household with interest,365243,-1142,-632,-632,365243,0
1654208,264935,Consumer loans,5716.44,32301,27801,4500,32301,FRIDAY,17,Y,1,0.151726234,,,XAP,Refused,-46,XNA,HC,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,6,high,POS mobile with interest,,,,,,
2721509,339841,Consumer loans,10852.605,61195.5,57982.5,6120,61195.5,MONDAY,14,Y,1,0.103977791,,,XAP,Approved,-518,XNA,XAP,,New,Computers,POS,XNA,Regional / Local,589,Consumer electronics,6,middle,POS household with interest,365243,-486,-336,-336,-330,0
1035365,240668,Consumer loans,8892.72,84690,76221,8469,84690,TUESDAY,14,Y,1,0.108909091,,,XAP,Approved,-604,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,156,Consumer electronics,10,middle,POS household with interest,365243,-573,-303,-303,-298,0
1822864,181794,Consumer loans,4089.87,18591.975,15349.5,3732.975,18591.975,WEDNESDAY,12,Y,1,0.213051459,,,XAP,Approved,-1321,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,24,Connectivity,4,middle,POS mobile without interest,365243,-1290,-1200,-1200,-1191,0
1862274,454933,Consumer loans,6362.82,25218,22333.5,3600,25218,MONDAY,12,Y,1,0.151183885,,,XAP,Approved,-2880,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,32,Connectivity,4,low_normal,POS mobile with interest,365243,-2849,-2759,-2759,-2678,1
1295851,325321,Consumer loans,4690.035,35095.5,38569.5,0,35095.5,WEDNESDAY,11,Y,1,0,,,XAP,Approved,-2059,XNA,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,150,Consumer electronics,12,high,POS household with interest,365243,-2024,-1694,-1694,-1264,0
2730335,137059,Cash loans,28465.38,225000,239850,,225000,WEDNESDAY,7,Y,1,,,,Education,Approved,-526,Cash through the bank,XAP,,New,XNA,Cash,walk-in,AP+ (Cash loan),-1,XNA,12,high,Cash Street: high,365243,-496,-166,-316,-312,1
1724143,163862,Cash loans,29256.615,337500,368685,,337500,TUESDAY,16,Y,1,,,,XNA,Approved,-883,Cash through the bank,XAP,Family,New,XNA,Cash,walk-in,AP+ (Cash loan),5,XNA,24,high,Cash Street: high,365243,-853,-163,-403,-395,1
2440334,297581,Consumer loans,5219.325,26005.5,26005.5,0,26005.5,SATURDAY,13,Y,1,0,,,XAP,Approved,-2877,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,33,Connectivity,6,high,POS mobile with interest,365243,-2846,-2696,-2696,-2617,0
1950975,317405,Consumer loans,,71005.5,71005.5,0,71005.5,TUESDAY,19,Y,1,0,,,XAP,Unused offer,-714,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,15,Connectivity,,XNA,POS mobile with interest,,,,,,
2601708,323106,Consumer loans,2276.91,18355.5,18990,1836,18355.5,MONDAY,14,Y,1,0.0960132,,,XAP,Approved,-1855,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,34,Connectivity,12,high,POS mobile with interest,365243,-1817,-1487,-1487,-1485,0
1565988,178339,Revolving loans,2250,45000,45000,,45000,THURSDAY,17,Y,1,,,,XAP,Approved,-356,XNA,XAP,,Repeater,XNA,Cards,walk-in,Country-wide,32,Connectivity,0,XNA,Card Street,365243,365243,365243,365243,-19,0
1720784,223442,Cash loans,10811.7,90000,90000,,90000,MONDAY,13,Y,1,,,,Buying a used car,Approved,-700,Cash through the bank,XAP,Family,New,XNA,Cash,walk-in,Country-wide,32,Connectivity,12,high,Cash Street: high,365243,-670,-340,-580,-575,0
2392782,264966,Consumer loans,5015.925,17505,23499,0,17505,SUNDAY,10,Y,1,0,,,XAP,Approved,-1060,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,32,Connectivity,6,high,POS mobile with interest,365243,-1029,-879,-999,-997,0
2746759,371476,Revolving loans,,0,0,,,FRIDAY,13,Y,1,,,,XAP,Canceled,-332,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2261487,371476,Revolving loans,6750,135000,135000,,135000,FRIDAY,14,Y,1,,,,XAP,Approved,-332,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-309,-259,365243,365243,365243,0
1780693,148133,Cash loans,,0,0,,,FRIDAY,12,Y,1,,,,XNA,Canceled,-156,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2131995,230010,Cash loans,,0,0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-280,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
